MESSAGE,WHO,WHAT,WHEN,WHERE,WHY,HOW,HOW MUCH
"['Hello @v1r3n currently the Cassandra module requires an uuid for workflow and tasks: https://github.com/Netflix/conductor/blob/main/cassandra-persistence/src/main/java/com/netflix/conductor/cassandra/dao/CassandraBaseDAO.java#L152\\r\\nSo if a custom ID generator is used, user needs to be aware of that might not work with Cassandra module. Could you please add comment or document it somewhere?\\r\\n\\r\\nAlso, the id generator is all over the code bases, would you be interested to refactor that so to move everything to the storage layer?']",0.02466408603800544,0.8585250416466086,0,0,0.002097805669179517,0.11450831941283189,0
[],0,0.08909194968912915,0,0,0,0,0
"['@v1r3n After upgrading Conductor to Spring Boot 2.6.6, `java-sdk` tests are failing. Can you look into it?\\r\\n\\r\\nhttps://github.com/Netflix/conductor/runs/6085953694?check_suite_focus=true']",0.39382186153841836,0.605860934664021,9.683553828640084e-05,8.869092367354751e-05,0,0,0
"['@apanicker-nflx - I have created a new PR #2964 to fix the problem, I was unable to edit this PR. Can we mark this PR as wont fix and merge #2964 instead?']",0.6746089427960789,0.12742672314883816,0.15341015388955323,0,0,0.040524927515444925,0
"['@apanicker-nflx sure - I\'ll add some documentation.What would be the best place for it and its extent?The only thing I was able to find related to `conductor.redis.hosts` is a comment in `application.properties````#format is host:port:rack separated by semicolonconductor.redis.hosts=host1:port:rack;host2:port:rack:host3:port:rack```Would it be enough just adding to that? or would you prefer having something like ""Configuring Redis"" under `/docs/how-tos` and an entry in `spring-configuration-metadata.json`?']",0.01226028625563392,0.9815883824258129,0,0.0008776058351846548,0,0.005141469733595476,0
"['A comment in `application.properties` would help devs.\\r\\nAdditionally, a section in the docs to elaborate would provide more clarity. @dougsillars Could you point to the best place for adding this documentation?']",0.023639311765560344,0.20361195051136471,0,0.77039294971529,0,0.0018633819306008196,0
['@v1r3n can you update the documentation section for `WAIT` task? cc: @dougsillars'],0.9993436570873038,0.00013740703206132824,0,0.00047977323153340043,0,0,0
['@v1r3n Could you please add a documentation entry for this task? cc: @dougsillars'],0.9712224171833205,0.027834147074812462,0,0.000786025439722246,0,8.693533426437195e-05,0
['@aravindanr Can you please help to review it? Thanks.'],0.999503209991041,0.0004592946108959358,0,0,0,7.1948504723652375e-06,0
['@v1r3n could you take a look at this PR?'],0.9994618860352804,0.0004556666711816097,0,1.979068867132478e-05,0,0,0
"[""Just my 2 cents here, but loosening this type to a String doesn't seem quite like the correct thing to do here. Wonder if there's a better thing we can do to achieve your goal.\\r\\n\\r\\n@manan164 can you give everyone a more descriptive, in depth explanation of what you are trying to get by doing this? I can't quite tell by your comment above.""]",0.00038628929511554046,0.9995930049449665,0,0,0,0,0
['Hi @aravindanr\xa0 @apanicker-nflx any update on this please?'],0.9550700312864567,0,0.03257359787093962,0.010072372492009945,0,0.0011639999181392476,0
['@jxu-nflx Would you please kindly advise If this PR fixed only switch task or applicable for all kinds of tasks? i.e. fixed the issue #3089 completely?'],0.006787947947169326,0.9926935243277711,0,0,0,0.0002723150200151211,0
[],0,0,0,0,0,0,0
[],0,0,0,0,0,0,0
[],0,0,0,0,0,0,0
"['@manan164, thank you for the fix. Does anything prevent merging of this fix?\\r\\n']",0.5146873757596908,0.46819845209839667,0,0,0,0.015069401225695877,0
"['nit: Title and description of this PR to be modified to maybe ""fix scheduleTime of task""?']",0.0005737168362517348,6.294520323374826e-05,0,0,0,0,0
['Can you add a test for the changes?'],1.2684384258496053e-06,5.682336807874366e-06,0,0,0,0,0
"[""@apanicker-nflx If this looks ok to you can you approve the workflow? Also I have the doc changes for https://github.com/Netflix/conductor/issues/2975 staged, I don't see them added yet. Can I add them as well along with the current change?""]",0.7085235933375434,0.01745375268277893,0.25532914536727785,0.009143293676046386,0,0,0
"[""@ghoshabhi and @apanicker-nflx when is an ETA that we can expect this to get merged and for a new release of Conudctor to go out? I know there is also some batch polling that was added to the Java client that we'd also like to take advantage of. Thanks!""]",1.8815360008127783e-05,0,0.9998212662747757,0,0,0,0
['@jxu-nflx When will the next release happen ?\\r\\nWe want to leverage batch polling support.'],0,0,0.9998334229554968,0,0,0,0
['> @apanicker-nflx Requesting your review\\r\\n\\r\\n@apanicker-nflx Can you help with review ?'],0.717149860329253,0.2826789436718965,0,0,0,7.132169493775287e-05,0
"['Hi @charybr , thanks for reporting. \\r\\nFor \\r\\n1. Is possible for you to share the definition? May be the condition is in such a way that it executes only one iteration or some parsing error.\\r\\n2. Are you trying to put task output in external storage? The conductor has a limit on that. By default, it is 10MB.\\r\\nLet me know if this works, or we can chat [here](https://join.slack.com/t/orkes-conductor/shared_invite/zt-xyxqyseb-YZ3hwwAgHJH97bsrYRnSZg) for more realtime collaboration.']",0.004038653236043452,0.9830593964581794,0,0.00038701852417297406,0,0.011957997232003428,0
"['Hi @aravindanr , can you please review the changes? cc @AvitalOfstein']",0.9995720448589358,0.0004082721792383683,0,0,0,0,0
"[""@manan164 , i got the following error when starting conductor on the last main branch, how can I configure `MeterRegistry`?```[com/netflix/conductor/core/config/ConductorCoreConfiguration.class]: Unsatisfied dependency expressed through method 'getEventQueueProviders' parameter 0; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'conductorEventQueueProvider' defined in URL [jar:file:/Users/xxx/workspace/platform/conductor/core/build/libs/conductor-core-3.14.0-SNAPSHOT.jar!/com/netflix/conductor/core/events/queue/ConductorEventQueueProvider.class]: Unsatisfied dependency expressed through constructor parameter 0; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'getQueueDAOStandalone' defined in class path resource [io/orkes/conductor/queue/config/RedisQueueConfiguration.class]: Unsatisfied dependency expressed through method 'getQueueDAOStandalone' parameter 1; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'io.micrometer.core.instrument.MeterRegistry' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {}```the relevant snippet of `application.properties`:```conductor.queue.type=redis_standalone conductor.redis.hosts=redis.xxx.amazonaws.com:6379:us-west-2b""]",0.040213223285297944,0,0,0.06996550108933752,0.00959423770295097,0.87617779176782,0
"['Hi @missedone , Thanks for reporting. Can you please share the properties used other than those mentioned above? I tried but could not be able to reproduce it.']",0.12187472574062394,0.875864290121243,0,0.0014907175466677043,0.00030676210900299167,0,0
[],0,0.12845212656210414,0,0,0,0,0
"['Hi @missedone , I tried with above properties but looks like server works fine.\\r\\nI see you are using postgres and queue so I have added `implementation ""com.netflix.conductor:conductor-postgres-persistence:3.13.3""` in server/build.gradle. Rest all things kept same. Can you please join [community](https://join.slack.com/t/orkes-conductor/shared_invite/zt-xyxqyseb-YZ3hwwAgHJH97bsrYRnSZg)? We can debug together.']",0.2003078792179347,0.021019119564909927,0,0.06177862797359271,0,0.7053244988573515,0
['@sourabh30 can you resolve the conflicts?'],0.9993380581802147,0.0005939637306367081,0,0,0,0,0
['@bjpirt can you resolve the conflicts?'],0.9947743753294461,0.005017407063182269,0,0,0,0,0
"['Hi @astelmashenko , Changes looks good. Can you please add a small unit test around this? Please check [reference](core/src/test/java/com/netflix/conductor/core/events/TestSimpleActionProcessor.java)']",0.08917404117211797,0.8884303455631738,0.00016536622469596446,0,0,0.021994795979317312,0
"['@manan164 , I quickly checked the reference test. DefaultEventQueueProcessor is wirtten a way it will require a lot of ceremony to setup a test. To make it easier to test DefaultEventQueueProcessor should be refactored e.g. into testable service with logic to process events and processor with code that subscribes to observable/etc. What do you think about the reafactoring?']",5.237684744108343e-06,1.1154607608290107e-06,0,0,0,0,0
"['@manan164 , why do not we merge this?']",0.003049450099084849,0,0,0,0.9963569298411501,0,0
"['Hey @v1r3n , can we get a quick look on this small fix ?\\r\\n\\r\\nThx, Maros']",0.9953567639061844,0.004495414507819007,7.225500211085619e-05,4.719450932497849e-05,0,0,0
